crime_id,date,time,hour,day_of_week,month,year,latitude,longitude,zone,district,crime_type,crime_severity,weather,is_festival_day,is_weekend,is_night,nearby_police_station_distance_km,population_density,street_lighting,unemployment_index,alcohol_outlet_nearby,crime_occurred
CR000478,2020-06-05,11:07:38,11,Friday,6,2020,13.081313,80.228699,North,Perambur,Kidnapping,9,Rainy,0,0,0,1.44,Low,Moderate,0.35,0,1
CR000479,2022-07-26,12:38:39,12,Tuesday,7,2022,13.080943,80.283083,Central,Egmore,Vehicle-theft,4,Foggy,0,0,0,3.07,Medium,Good,0.06,0,1
CR000480,2022-07-13,19:38:59,19,Wednesday,7,2022,13.159663,80.298089,North,Tiruvottiyur,Assault,5,Clear,0,0,1,0.77,Low,Moderate,0.39,1,1
CR000481,2022-04-02,07:35:30,7,Saturday,4,2022,13.070365,80.254813,West,Anna Nagar,Vehicle-theft,5,Hot,0,1,0,3.49,Very High,Good,0.24,0,1
CR000482,2019-02-18,12:16:41,12,Monday,2,2019,13.004813,80.200979,South,Velachery,Burglary,7,Clear,0,0,0,3.69,Low,Moderate,0.2,0,1
CR000483,2022-04-29,05:53:02,5,Friday,4,2022,13.085732,80.234298,West,Anna Nagar,Fraud,6,Rainy,0,0,1,1.96,Low,Moderate,0.38,0,1
CR000484,2020-02-19,12:52:25,12,Wednesday,2,2020,13.122871,80.294833,North,Royapuram,Burglary,6,Rainy,0,0,0,2.12,Medium,Good,0.21,0,1
CR000485,2020-12-22,17:18:57,17,Tuesday,12,2020,13.027375,80.263716,Central,Mylapore,Vehicle-theft,7,Clear,0,0,0,1.74,Medium,Good,0.14,1,1
CR000486,2022-11-19,21:42:48,21,Saturday,11,2022,13.026793,80.238654,Central,Mylapore,Burglary,5,Foggy,1,1,1,4.83,Medium,Good,0.36,0,1
CR000487,2022-04-16,10:12:27,10,Saturday,4,2022,13.038966,80.067504,West,Porur,Vehicle-theft,4,Rainy,0,1,0,4.03,Low,Moderate,0.35,1,1
CR000488,2022-05-31,03:42:17,3,Tuesday,5,2022,12.986451,80.202221,South,Guindy,Vehicle-theft,4,Rainy,0,0,1,2.64,Very High,Moderate,0.39,0,1
CR000489,2020-02-18,01:02:18,1,Tuesday,2,2020,13.084591,80.232046,Central,Nungambakkam,Eve-teasing,3,Rainy,0,0,1,4.95,Medium,Moderate,0.19,1,1
CR000490,2024-01-18,05:49:19,5,Thursday,1,2024,13.014376,80.20852,South,Velachery,Kidnapping,8,Rainy,0,0,1,4.71,Medium,Poor,0.05,1,1
CR000491,2019-01-26,02:06:53,2,Saturday,1,2019,13.03774,80.052171,West,Porur,Robbery,6,Clear,0,1,1,1.49,Medium,Poor,0.22,0,1
CR000492,2024-05-14,09:06:26,9,Tuesday,5,2024,12.96684,80.22569,South,Velachery,Vehicle-theft,7,Rainy,0,0,0,4.15,Low,Poor,0.23,1,1
CR000493,2023-11-03,12:51:05,12,Friday,11,2023,13.039453,80.282962,Central,Mylapore,Vehicle-theft,7,Hot,0,0,0,5.91,Low,Good,0.25,0,1
CR000494,2022-03-06,06:27:38,6,Sunday,3,2022,13.006223,80.28608,Central,Mylapore,Robbery,6,Foggy,0,1,0,1.19,Medium,Good,0.2,0,1
CR000495,2022-12-04,23:51:29,23,Sunday,12,2022,12.91933,80.104176,South,Tambaram,Kidnapping,8,Foggy,0,1,1,5.63,Medium,Poor,0.13,1,1
CR000496,2022-06-11,13:36:30,13,Saturday,6,2022,13.058168,80.253629,Central,Nungambakkam,Vehicle-theft,5,Hot,0,1,0,3.79,High,Poor,0.4,0,1
CR000497,2021-08-30,23:51:24,23,Monday,8,2021,13.002497,80.273469,East,Besant Nagar,Vehicle-theft,5,Foggy,0,0,1,4.62,Low,Moderate,0.34,0,1
CR000498,2023-07-14,03:33:04,3,Friday,7,2023,13.054747,80.208939,West,Anna Nagar,Fraud,4,Rainy,0,0,1,3.27,Medium,Good,0.16,1,1
CR000499,2021-01-14,22:58:07,22,Thursday,1,2021,13.123245,80.310405,North,Royapuram,Robbery,6,Hot,1,0,1,4.16,Medium,Good,0.21,1,1
CR000500,2023-01-18,05:53:37,5,Wednesday,1,2023,13.082676,80.180029,West,Anna Nagar,Eve-teasing,5,Rainy,0,0,1,2.15,High,Moderate,0.18,0,1
CR000501,2019-02-03,04:43:31,4,Sunday,2,2019,13.115187,80.270468,North,Washermanpet,Vehicle-theft,6,Hot,0,1,1,2.68,Medium,Good,0.21,1,1
CR000502,2019-07-29,13:57:52,13,Monday,7,2019,12.992342,80.247317,East,Thiruvanmiyur,Burglary,8,Foggy,0,0,0,4.53,Low,Good,0.1,0,1
CR000503,2024-10-16,23:32:00,23,Wednesday,10,2024,13.083418,80.176664,West,Anna Nagar,Theft,3,Hot,1,0,1,0.7,Medium,Poor,0.35,0,1
CR000504,2022-02-27,16:40:58,16,Sunday,2,2022,13.102303,80.204782,West,Anna Nagar,Murder,10,Foggy,0,1,0,4.45,Medium,Good,0.29,0,1
CR000505,2021-07-07,12:13:27,12,Wednesday,7,2021,13.06517,80.247905,West,Anna Nagar,Drug-offense,8,Hot,0,0,0,5.91,High,Moderate,0.34,0,1
CR000506,2024-05-14,21:45:33,21,Tuesday,5,2024,13.030027,80.070846,West,Porur,Kidnapping,9,Clear,0,0,1,5.51,Low,Poor,0.1,0,1
CR000507,2020-09-23,12:06:33,12,Wednesday,9,2020,13.075264,80.223374,West,K.K. Nagar,Drug-offense,6,Clear,0,0,0,2.57,Low,Moderate,0.37,0,1
CR000508,2022-04-23,22:14:43,22,Saturday,4,2022,12.980874,80.265665,East,Besant Nagar,Eve-teasing,3,Rainy,0,1,1,0.63,Medium,Poor,0.37,1,1
CR000509,2019-04-22,03:50:37,3,Monday,4,2019,12.997725,80.270258,East,Thiruvanmiyur,Eve-teasing,4,Foggy,0,0,1,2.76,Medium,Moderate,0.13,1,1
CR000510,2019-01-05,16:13:53,16,Saturday,1,2019,12.981357,80.255149,East,Besant Nagar,Kidnapping,9,Hot,0,1,0,3.16,Medium,Poor,0.38,1,1
CR000511,2022-09-18,18:52:12,18,Sunday,9,2022,13.084655,80.198261,West,Anna Nagar,Eve-teasing,3,Hot,0,1,0,2.33,Very High,Good,0.13,1,1
CR000512,2022-10-24,15:55:26,15,Monday,10,2022,13.035195,80.044419,West,Porur,Murder,9,Foggy,1,0,0,2.84,Medium,Poor,0.18,1,1
CR000513,2019-08-22,18:04:46,18,Thursday,8,2019,12.950607,80.260755,East,Thiruvanmiyur,Vehicle-theft,7,Clear,0,0,0,2.06,Low,Poor,0.28,0,1
CR000514,2020-04-16,17:50:17,17,Thursday,4,2020,13.031488,80.24057,South,T.Nagar,Burglary,7,Hot,0,0,0,3.61,Very High,Moderate,0.35,0,1
CR000515,2024-12-29,01:22:45,1,Sunday,12,2024,13.065367,80.239319,Central,Nungambakkam,Kidnapping,8,Clear,0,1,1,1.75,Low,Good,0.11,1,1
CR000516,2023-07-23,16:13:53,16,Sunday,7,2023,13.082588,80.261026,Central,Triplicane,Vehicle-theft,4,Hot,0,1,0,5.03,Very High,Good,0.2,1,1
CR000517,2020-08-09,22:50:10,22,Sunday,8,2020,13.03759,80.201275,South,T.Nagar,Eve-teasing,2,Rainy,0,1,1,1.4,High,Poor,0.19,0,1
CR000518,2019-03-25,15:24:17,15,Monday,3,2019,13.119193,80.14647,West,Ambattur,Burglary,6,Hot,0,0,0,5.72,Medium,Good,0.09,1,1
CR000519,2019-02-21,14:27:45,14,Thursday,2,2019,12.999261,80.252039,South,Adyar,Kidnapping,9,Rainy,0,0,0,4.87,Medium,Moderate,0.34,1,1
CR000520,2024-04-28,22:36:41,22,Sunday,4,2024,13.098477,80.231286,North,Perambur,Assault,8,Hot,0,1,1,1.98,Low,Poor,0.25,0,1
CR000521,2023-02-26,07:28:07,7,Sunday,2,2023,13.042643,80.298199,Central,Mylapore,Eve-teasing,5,Rainy,0,1,0,4.73,Medium,Moderate,0.39,0,1
CR000522,2022-03-22,00:23:27,0,Tuesday,3,2022,13.182507,80.288,North,Tiruvottiyur,Fraud,6,Clear,0,0,1,4.65,Low,Moderate,0.21,0,1
CR000523,2020-07-07,00:53:30,0,Tuesday,7,2020,13.069436,80.251292,Central,Egmore,Fraud,7,Clear,0,0,1,5.93,Very High,Moderate,0.1,0,1
CR000524,2019-09-11,18:09:15,18,Wednesday,9,2019,13.113824,80.275852,North,Washermanpet,Vehicle-theft,6,Foggy,0,0,0,1.6,High,Moderate,0.1,0,1
CR000525,2019-04-04,22:45:55,22,Thursday,4,2019,13.105491,80.237762,North,Perambur,Theft,4,Foggy,0,0,1,2.64,Low,Moderate,0.15,1,1
CR000526,2023-01-26,18:01:22,18,Thursday,1,2023,13.1261,80.248493,North,Perambur,Fraud,7,Foggy,0,0,0,3.45,Medium,Moderate,0.12,0,1
CR000527,2022-07-01,22:14:04,22,Friday,7,2022,13.038042,80.260636,Central,Mylapore,Eve-teasing,2,Hot,0,0,1,4.29,Low,Good,0.34,0,1
CR000528,2022-07-04,09:11:26,9,Monday,7,2022,13.105541,80.150079,West,Ambattur,Vehicle-theft,4,Hot,0,0,0,1.11,Medium,Poor,0.28,0,1
CR000529,2023-06-26,18:03:27,18,Monday,6,2023,13.056513,80.201561,West,K.K. Nagar,Eve-teasing,3,Clear,0,0,0,4.31,Low,Poor,0.17,1,1
CR000530,2024-12-10,22:59:25,22,Tuesday,12,2024,13.094735,80.206515,West,Anna Nagar,Drug-offense,8,Rainy,0,0,1,2.62,High,Poor,0.33,1,1
CR000531,2022-02-10,09:04:20,9,Thursday,2,2022,13.044778,80.255237,East,Marina,Murder,10,Foggy,0,0,0,2.82,Medium,Moderate,0.15,0,1
CR000532,2024-12-07,23:39:46,23,Saturday,12,2024,13.102764,80.270305,North,Royapuram,Kidnapping,8,Rainy,0,1,1,4.01,Low,Poor,0.18,1,1
CR000533,2024-03-12,05:09:11,5,Tuesday,3,2024,13.152909,80.320366,North,Tiruvottiyur,Theft,3,Foggy,0,0,1,2.14,Low,Moderate,0.25,1,1
CR000534,2022-06-23,10:32:41,10,Thursday,6,2022,13.123962,80.27933,North,Royapuram,Fraud,5,Hot,0,0,0,5.66,Low,Good,0.08,1,1
CR000535,2023-08-20,01:35:14,1,Sunday,8,2023,13.045671,80.297676,East,Marina,Murder,9,Rainy,0,1,1,3.4,Low,Good,0.22,0,1
CR000536,2023-07-18,18:57:23,18,Tuesday,7,2023,13.089526,80.306583,North,Washermanpet,Theft,4,Foggy,0,0,0,4.25,Very High,Moderate,0.07,1,1
CR000537,2021-03-23,08:53:50,8,Tuesday,3,2021,13.126874,80.117799,West,Ambattur,Theft,3,Hot,0,0,0,3.65,High,Poor,0.09,0,1
CR000538,2024-07-05,07:31:43,7,Friday,7,2024,12.988857,80.268058,East,Thiruvanmiyur,Theft,4,Foggy,0,0,0,2.42,Medium,Moderate,0.36,1,1
CR000539,2022-07-14,03:18:31,3,Thursday,7,2022,13.005234,80.239776,South,Adyar,Vehicle-theft,5,Rainy,0,0,1,1.75,Medium,Moderate,0.27,1,1
CR000540,2020-07-21,19:41:36,19,Tuesday,7,2020,13.043563,80.223745,Central,Nungambakkam,Kidnapping,8,Rainy,0,0,1,4.66,Very High,Poor,0.16,0,1
CR000541,2021-03-27,17:33:20,17,Saturday,3,2021,12.984821,80.221808,South,Velachery,Vehicle-theft,4,Rainy,0,1,0,4.71,Low,Moderate,0.22,0,1
CR000542,2023-02-06,18:28:27,18,Monday,2,2023,12.99723,80.195984,South,Guindy,Kidnapping,10,Hot,0,0,0,4.14,Low,Moderate,0.21,1,1
CR000543,2022-09-05,11:11:34,11,Monday,9,2022,13.134318,80.290233,North,Washermanpet,Murder,8,Hot,0,0,0,5.67,Low,Good,0.25,1,1
CR000544,2021-11-14,02:59:07,2,Sunday,11,2021,13.156438,80.319147,North,Tiruvottiyur,Drug-offense,7,Rainy,0,1,1,3.1,Low,Good,0.28,0,1
CR000545,2022-01-09,16:12:14,16,Sunday,1,2022,12.966223,80.213957,South,Velachery,Drug-offense,7,Clear,0,1,0,4.38,Low,Poor,0.37,1,1
CR000546,2019-04-01,11:55:09,11,Monday,4,2019,13.035354,80.055881,West,Porur,Kidnapping,8,Clear,0,0,0,5.4,Low,Moderate,0.1,0,1
CR000547,2020-10-26,01:37:08,1,Monday,10,2020,13.035606,80.034648,West,Porur,Burglary,5,Clear,0,0,1,1.57,Low,Good,0.15,1,1
CR000548,2024-01-21,18:48:16,18,Sunday,1,2024,13.111004,80.167612,West,Ambattur,Murder,9,Hot,0,1,0,1.32,Medium,Poor,0.3,1,1
CR000549,2022-08-11,19:44:59,19,Thursday,8,2022,12.966285,80.227345,South,Velachery,Vehicle-theft,7,Rainy,0,0,1,5.55,Medium,Moderate,0.34,1,1
CR000550,2022-04-15,00:29:03,0,Friday,4,2022,13.07409,80.160098,West,Ambattur,Drug-offense,8,Rainy,0,0,1,3.56,Very High,Moderate,0.15,0,1
CR000551,2021-09-15,00:19:04,0,Wednesday,9,2021,12.971867,80.220259,South,Velachery,Vehicle-theft,7,Rainy,0,0,1,4.91,Low,Poor,0.25,0,1
CR000552,2024-06-25,20:38:08,20,Tuesday,6,2024,12.987539,80.262725,East,Thiruvanmiyur,Vehicle-theft,4,Foggy,0,0,1,5.24,Medium,Poor,0.09,1,1
CR000553,2024-05-22,06:34:26,6,Wednesday,5,2024,13.006719,80.297025,East,Besant Nagar,Robbery,6,Hot,0,0,0,4.32,Low,Moderate,0.23,1,1
CR000554,2023-07-27,16:34:55,16,Thursday,7,2023,12.999809,80.246607,South,Adyar,Fraud,6,Clear,0,0,0,2.87,Low,Moderate,0.16,0,1
CR000555,2019-12-24,03:39:16,3,Tuesday,12,2019,13.002441,80.183235,South,Guindy,Robbery,8,Hot,0,0,1,2.99,Very High,Moderate,0.07,1,1
CR000556,2020-07-10,22:07:13,22,Friday,7,2020,13.105383,80.166131,West,Ambattur,Eve-teasing,3,Clear,0,0,1,4.32,Low,Good,0.21,0,1
CR000557,2024-08-01,10:10:47,10,Thursday,8,2024,13.104188,80.152859,West,Ambattur,Murder,9,Hot,0,0,0,0.85,Medium,Moderate,0.35,1,1
CR000558,2022-06-25,21:23:16,21,Saturday,6,2022,13.079965,80.255365,North,Perambur,Theft,3,Clear,0,1,1,4.24,Low,Moderate,0.38,0,1
CR000559,2021-04-05,11:30:58,11,Monday,4,2021,13.02775,80.281737,Central,Mylapore,Eve-teasing,2,Hot,0,0,0,0.53,Medium,Poor,0.16,1,1
CR000560,2019-10-28,00:41:06,0,Monday,10,2019,13.050805,80.282578,East,Marina,Assault,9,Rainy,0,0,1,1.19,Low,Moderate,0.15,1,1
CR000561,2019-02-14,19:53:40,19,Thursday,2,2019,13.109696,80.259059,North,Washermanpet,Robbery,8,Rainy,0,0,1,1.0,Medium,Poor,0.08,1,1
CR000562,2021-10-23,10:51:37,10,Saturday,10,2021,13.057571,80.249746,Central,Nungambakkam,Vehicle-theft,5,Foggy,1,1,0,5.89,High,Good,0.37,0,1
CR000563,2024-08-28,10:07:10,10,Wednesday,8,2024,13.067798,80.262234,Central,Egmore,Robbery,7,Rainy,0,0,0,3.95,Medium,Good,0.1,1,1
CR000564,2024-08-03,06:45:48,6,Saturday,8,2024,12.999194,80.211818,South,Guindy,Fraud,4,Rainy,0,1,0,4.97,Medium,Moderate,0.28,0,1
CR000565,2023-11-25,08:29:40,8,Saturday,11,2023,13.132745,80.297389,North,Washermanpet,Vehicle-theft,6,Rainy,1,1,0,5.84,Medium,Poor,0.1,0,1
CR000566,2024-05-04,01:41:46,1,Saturday,5,2024,13.094233,80.332203,North,Royapuram,Assault,5,Clear,0,1,1,4.68,Low,Good,0.28,0,1
CR000567,2020-01-10,00:21:53,0,Friday,1,2020,13.123052,80.294921,North,Washermanpet,Burglary,7,Rainy,0,0,1,4.73,Low,Good,0.34,0,1
CR000568,2022-03-03,20:01:53,20,Thursday,3,2022,13.181283,80.313612,North,Tiruvottiyur,Kidnapping,9,Clear,0,0,1,0.91,Medium,Moderate,0.2,1,1
CR000569,2022-12-16,00:27:46,0,Friday,12,2022,13.052106,80.03894,West,Porur,Murder,9,Hot,0,0,1,4.95,Low,Good,0.3,1,1
CR000570,2021-08-29,17:49:09,17,Sunday,8,2021,13.109377,80.281849,North,Washermanpet,Eve-teasing,5,Foggy,0,1,0,4.43,Medium,Moderate,0.25,1,1
CR000571,2022-08-16,08:35:34,8,Tuesday,8,2022,12.98126,80.250468,East,Besant Nagar,Fraud,4,Hot,0,0,0,2.59,Medium,Poor,0.35,1,1
CR000572,2022-10-24,11:21:42,11,Monday,10,2022,12.916327,80.154496,South,Tambaram,Kidnapping,10,Foggy,1,0,0,4.72,Medium,Poor,0.4,1,1
CR000573,2019-07-15,09:28:59,9,Monday,7,2019,13.102157,80.139946,West,Ambattur,Burglary,5,Clear,0,0,0,0.53,Very High,Poor,0.13,1,1
CR000574,2024-02-07,04:11:56,4,Wednesday,2,2024,13.110997,80.283418,North,Washermanpet,Assault,5,Clear,0,0,1,2.72,Low,Poor,0.14,0,1
CR000575,2024-08-20,08:53:34,8,Tuesday,8,2024,13.160747,80.316208,North,Tiruvottiyur,Vehicle-theft,6,Rainy,0,0,0,3.98,Low,Good,0.21,1,1
CR000576,2022-06-29,23:20:34,23,Wednesday,6,2022,12.985911,80.266609,East,Besant Nagar,Robbery,8,Foggy,0,0,1,1.1,Low,Poor,0.21,1,1
CR000577,2021-05-17,00:38:57,0,Monday,5,2021,13.044234,80.286134,East,Marina,Robbery,8,Clear,0,0,1,4.63,Low,Moderate,0.09,1,1
CR000578,2020-01-29,18:58:27,18,Wednesday,1,2020,13.015702,80.241545,South,Adyar,Kidnapping,9,Foggy,0,0,0,3.46,Medium,Good,0.33,0,1
CR000579,2020-09-02,23:50:36,23,Wednesday,9,2020,13.078818,80.290941,North,Washermanpet,Murder,10,Foggy,0,0,1,5.68,Very High,Moderate,0.16,1,1
CR000580,2023-04-26,18:37:08,18,Wednesday,4,2023,13.040009,80.258772,Central,Mylapore,Fraud,4,Hot,0,0,0,4.79,Low,Poor,0.14,0,1
CR000581,2024-04-21,14:11:43,14,Sunday,4,2024,13.043445,80.213308,West,K.K. Nagar,Assault,5,Clear,0,1,0,5.31,Medium,Good,0.11,0,1
CR000582,2024-05-13,07:03:22,7,Monday,5,2024,13.054329,80.252391,East,Marina,Murder,9,Clear,0,0,0,5.32,Medium,Moderate,0.11,1,1
CR000583,2022-02-09,16:43:14,16,Wednesday,2,2022,13.112924,80.310683,North,Royapuram,Fraud,5,Rainy,0,0,0,2.92,Medium,Good,0.06,0,1
CR000584,2024-04-13,21:57:37,21,Saturday,4,2024,12.982092,80.257136,East,Thiruvanmiyur,Fraud,4,Foggy,0,1,1,4.45,Low,Moderate,0.36,0,1
CR000585,2022-05-27,10:15:21,10,Friday,5,2022,12.995609,80.269017,East,Thiruvanmiyur,Burglary,6,Foggy,0,0,0,5.97,Medium,Good,0.32,0,1
CR000586,2024-10-02,10:37:24,10,Wednesday,10,2024,13.14058,80.339752,North,Tiruvottiyur,Drug-offense,6,Hot,0,0,0,2.38,Medium,Poor,0.39,1,1
CR000587,2021-06-13,22:50:17,22,Sunday,6,2021,13.062624,80.284471,Central,Triplicane,Burglary,8,Hot,0,1,1,3.21,Medium,Moderate,0.14,0,1
CR000588,2023-10-31,06:39:33,6,Tuesday,10,2023,13.16756,80.303351,North,Tiruvottiyur,Vehicle-theft,5,Rainy,0,0,0,2.7,Low,Good,0.21,1,1
CR000589,2019-05-09,16:21:30,16,Thursday,5,2019,12.979127,80.248198,South,Adyar,Assault,7,Rainy,0,0,0,3.43,Low,Poor,0.37,0,1
CR000590,2023-12-17,10:12:56,10,Sunday,12,2023,13.055789,80.289456,East,Marina,Assault,9,Hot,0,1,0,1.47,Medium,Good,0.32,1,1
CR000591,2023-07-31,00:52:58,0,Monday,7,2023,13.073967,80.215545,West,Anna Nagar,Assault,5,Rainy,0,0,1,3.45,Medium,Moderate,0.12,0,1
CR000592,2021-01-08,01:08:24,1,Friday,1,2021,13.081186,80.216762,West,Anna Nagar,Eve-teasing,5,Clear,0,0,1,3.61,Medium,Poor,0.16,0,1
CR000593,2024-08-01,08:40:55,8,Thursday,8,2024,13.042606,80.306154,Central,Triplicane,Robbery,8,Rainy,0,0,0,3.67,High,Good,0.34,1,1
CR000594,2019-11-22,18:19:28,18,Friday,11,2019,12.991597,80.250458,East,Thiruvanmiyur,Fraud,4,Foggy,1,0,0,3.91,Low,Poor,0.23,1,1
CR000595,2019-10-18,04:04:26,4,Friday,10,2019,13.013597,80.234645,South,T.Nagar,Vehicle-theft,5,Foggy,1,0,1,5.2,High,Poor,0.25,1,1
CR000596,2024-12-15,23:56:21,23,Sunday,12,2024,13.167848,80.307995,North,Tiruvottiyur,Kidnapping,8,Hot,0,1,1,4.38,Medium,Poor,0.2,0,1
CR000597,2020-10-20,17:32:14,17,Tuesday,10,2020,12.997303,80.231456,South,Velachery,Burglary,8,Hot,1,0,0,5.25,Low,Poor,0.32,0,1
CR000598,2020-02-02,19:26:39,19,Sunday,2,2020,13.02579,80.227634,South,T.Nagar,Burglary,7,Hot,0,1,1,3.91,Low,Good,0.28,1,1
CR000599,2020-01-20,16:35:25,16,Monday,1,2020,13.12649,80.254679,North,Perambur,Fraud,6,Hot,0,0,0,1.02,Medium,Good,0.25,1,1
CR000600,2019-08-31,06:58:44,6,Saturday,8,2019,13.047726,80.291751,Central,Triplicane,Theft,5,Foggy,0,1,0,1.61,Very High,Good,0.28,0,1
CR000601,2020-12-28,19:46:01,19,Monday,12,2020,12.975873,80.262119,East,Thiruvanmiyur,Burglary,6,Foggy,0,0,1,3.45,Medium,Moderate,0.19,0,1
CR000602,2020-06-10,07:04:13,7,Wednesday,6,2020,13.047746,80.195059,West,K.K. Nagar,Theft,6,Hot,0,0,0,2.55,Medium,Good,0.2,0,1
CR000603,2020-09-20,18:38:46,18,Sunday,9,2020,13.050796,80.22323,South,T.Nagar,Burglary,6,Foggy,0,1,0,4.08,Medium,Moderate,0.16,0,1
CR000604,2024-10-24,01:52:55,1,Thursday,10,2024,12.981354,80.283708,East,Besant Nagar,Theft,6,Foggy,1,0,1,4.52,Low,Moderate,0.34,1,1
CR000605,2022-09-14,23:57:52,23,Wednesday,9,2022,13.028029,80.279644,Central,Triplicane,Vehicle-theft,4,Rainy,0,0,1,5.59,Medium,Poor,0.1,0,1
CR000606,2022-10-01,05:50:43,5,Saturday,10,2022,13.081576,80.260016,Central,Egmore,Robbery,8,Foggy,0,1,1,0.93,Medium,Moderate,0.14,0,1
CR000607,2021-07-15,17:26:07,17,Thursday,7,2021,13.028414,80.287342,Central,Mylapore,Drug-offense,6,Hot,0,0,0,0.73,Medium,Moderate,0.17,1,1
CR000608,2020-11-02,12:55:31,12,Monday,11,2020,13.038806,80.262284,Central,Triplicane,Murder,8,Foggy,0,0,0,1.34,Very High,Poor,0.15,1,1
CR000609,2019-05-04,12:26:01,12,Saturday,5,2019,13.11252,80.269018,North,Royapuram,Robbery,7,Hot,0,1,0,5.45,Medium,Moderate,0.36,0,1
CR000610,2024-02-23,09:22:45,9,Friday,2,2024,13.113933,80.282176,North,Washermanpet,Drug-offense,6,Rainy,0,0,0,3.73,Medium,Poor,0.16,0,1
CR000611,2023-09-09,18:03:15,18,Saturday,9,2023,13.056501,80.292603,Central,Triplicane,Vehicle-theft,6,Foggy,0,1,0,4.48,Low,Moderate,0.25,0,1
CR000612,2023-06-13,06:04:49,6,Tuesday,6,2023,13.082101,80.234118,Central,Egmore,Kidnapping,9,Clear,0,0,0,4.78,Medium,Moderate,0.13,1,1
CR000613,2022-04-08,04:55:22,4,Friday,4,2022,13.053246,80.266138,Central,Triplicane,Murder,10,Hot,0,0,1,0.66,Very High,Good,0.27,0,1
CR000614,2019-07-14,02:17:56,2,Sunday,7,2019,13.035453,80.275214,East,Marina,Fraud,7,Hot,0,1,1,1.67,Low,Moderate,0.31,0,1
CR000615,2024-01-08,02:42:34,2,Monday,1,2024,13.060932,80.222196,South,T.Nagar,Vehicle-theft,7,Foggy,0,0,1,3.36,Very High,Good,0.4,1,1
CR000616,2022-07-02,23:24:38,23,Saturday,7,2022,13.083208,80.203025,West,Anna Nagar,Murder,8,Rainy,0,1,1,4.64,Medium,Good,0.09,1,1
CR000617,2024-05-23,00:37:25,0,Thursday,5,2024,13.114871,80.14034,West,Ambattur,Assault,9,Rainy,0,0,1,4.94,Low,Poor,0.31,0,1
CR000618,2024-08-27,01:38:58,1,Tuesday,8,2024,13.046729,80.29384,East,Marina,Murder,10,Foggy,0,0,1,3.73,Medium,Good,0.09,0,1
CR000619,2021-01-12,05:58:03,5,Tuesday,1,2021,13.131046,80.117346,West,Ambattur,Drug-offense,6,Hot,0,0,1,5.04,Very High,Poor,0.38,1,1
CR000620,2023-04-25,05:36:24,5,Tuesday,4,2023,13.180302,80.304895,North,Tiruvottiyur,Eve-teasing,3,Hot,0,0,1,1.89,Low,Poor,0.15,1,1
CR000621,2022-01-30,09:28:17,9,Sunday,1,2022,13.068659,80.29899,Central,Triplicane,Kidnapping,8,Hot,0,1,0,3.24,High,Moderate,0.28,0,1
CR000622,2024-08-30,01:36:10,1,Friday,8,2024,13.006543,80.29911,East,Besant Nagar,Assault,5,Hot,0,0,1,2.08,Low,Poor,0.38,0,1
CR000623,2023-05-08,06:42:48,6,Monday,5,2023,13.133006,80.1482,West,Ambattur,Vehicle-theft,4,Clear,0,0,0,2.63,High,Good,0.32,0,1
CR000624,2024-03-09,08:07:22,8,Saturday,3,2024,13.089523,80.251885,Central,Egmore,Vehicle-theft,4,Rainy,0,1,0,5.19,High,Poor,0.09,0,1
CR000625,2021-01-07,06:08:17,6,Thursday,1,2021,13.045578,80.016245,West,Porur,Kidnapping,8,Hot,0,0,0,5.07,Medium,Poor,0.06,1,1
CR000626,2021-05-28,09:59:03,9,Friday,5,2021,13.150142,80.302373,North,Tiruvottiyur,Eve-teasing,5,Clear,0,0,0,1.53,Medium,Good,0.39,0,1
CR000627,2022-07-12,09:32:18,9,Tuesday,7,2022,13.129566,80.350456,North,Royapuram,Theft,4,Rainy,0,0,0,2.39,Medium,Poor,0.19,1,1
CR000628,2020-02-04,06:29:52,6,Tuesday,2,2020,13.046899,80.243654,South,T.Nagar,Fraud,7,Clear,0,0,0,2.14,Medium,Moderate,0.08,1,1
CR000629,2021-11-28,22:49:18,22,Sunday,11,2021,13.01783,80.03512,West,Porur,Assault,7,Clear,0,1,1,2.27,Medium,Poor,0.18,0,1
CR000630,2023-05-06,05:49:45,5,Saturday,5,2023,13.105952,80.303536,North,Royapuram,Vehicle-theft,7,Foggy,0,1,1,3.43,Medium,Moderate,0.19,1,1
CR000631,2023-11-29,13:52:49,13,Wednesday,11,2023,13.106257,80.143872,West,Ambattur,Drug-offense,6,Clear,0,0,0,4.29,High,Poor,0.23,1,1
CR000632,2024-04-26,14:41:25,14,Friday,4,2024,12.983566,80.236636,South,Velachery,Assault,8,Hot,0,0,0,5.7,Low,Poor,0.37,1,1
CR000633,2019-09-10,03:28:40,3,Tuesday,9,2019,12.996237,80.259897,South,Adyar,Burglary,5,Rainy,0,0,1,4.68,Medium,Poor,0.32,0,1
CR000634,2020-11-28,15:42:35,15,Saturday,11,2020,13.080337,80.221381,Central,Nungambakkam,Murder,10,Clear,0,1,0,0.51,Medium,Moderate,0.38,1,1
CR000635,2022-12-11,07:08:12,7,Sunday,12,2022,13.052881,80.217822,Central,Nungambakkam,Robbery,7,Foggy,0,1,0,2.24,High,Good,0.23,1,1
CR000636,2020-01-30,15:23:29,15,Thursday,1,2020,13.091483,80.214601,West,Anna Nagar,Drug-offense,6,Foggy,0,0,0,4.09,High,Poor,0.15,1,1
